"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"35","pam_kluster_frq",1,5.15976000000053,5,-4,1000,0.3,"ydbJLek",100,100,25
"36","ap_kluster_frq",5,2.0867200000002,5,0,1000,0.3,"ydbJLek",100,100,25
"37","BIC.best",5,6.81999999999971,5,0,1000,0.4,"CeDkbLp",100,100,25
"38","pamk.best",5,4.74000000000524,5,0,1000,0.4,"CeDkbLp",100,100,25
"39","calinski.best",5,2.90699999999924,5,0,1000,0.4,"CeDkbLp",100,100,25
"40","apclus.best",10,2.68699999999808,5,5,1000,0.4,"CeDkbLp",100,100,25
"41","BIC_kluster_mean",5,31.20712,5,0,1000,0.4,"CeDkbLp",100,100,25
"42","cal_kluster_mean",5,87.7228800000009,5,0,1000,0.4,"CeDkbLp",100,100,25
"43","pam_kluster_mean",2,5.31303999999975,5,-3,1000,0.4,"CeDkbLp",100,100,25
"44","ap_kluster_mean",5,2.12027999999933,5,0,1000,0.4,"CeDkbLp",100,100,25
"45","BIC_kluster_frq",5,31.20712,5,0,1000,0.4,"CeDkbLp",100,100,25
"46","cal_kluster_frq",5,87.7228800000009,5,0,1000,0.4,"CeDkbLp",100,100,25
"47","pam_kluster_frq",1,5.31303999999975,5,-4,1000,0.4,"CeDkbLp",100,100,25
"48","ap_kluster_frq",5,2.12027999999933,5,0,1000,0.4,"CeDkbLp",100,100,25
"49","BIC.best",5,6.8289999999979,5,0,1000,0.5,"2boCztQ",100,100,25
"50","pamk.best",5,3.51699999999983,5,0,1000,0.5,"2boCztQ",100,100,25
"51","calinski.best",5,2.45799999999872,5,0,1000,0.5,"2boCztQ",100,100,25
"52","apclus.best",7,2.58000000000175,5,2,1000,0.5,"2boCztQ",100,100,25
"53","BIC_kluster_mean",5,27.3013600000003,5,0,1000,0.5,"2boCztQ",100,100,25
"54","cal_kluster_mean",6,79.8171600000001,5,1,1000,0.5,"2boCztQ",100,100,25
"55","pam_kluster_mean",2,5.23796000000031,5,-3,1000,0.5,"2boCztQ",100,100,25
"56","ap_kluster_mean",5,2.11063999999984,5,0,1000,0.5,"2boCztQ",100,100,25
"57","BIC_kluster_frq",5,27.3013600000003,5,0,1000,0.5,"2boCztQ",100,100,25
"58","cal_kluster_frq",5,79.8171600000001,5,0,1000,0.5,"2boCztQ",100,100,25
"59","pam_kluster_frq",1,5.23796000000031,5,-4,1000,0.5,"2boCztQ",100,100,25
"60","ap_kluster_frq",5,2.11063999999984,5,0,1000,0.5,"2boCztQ",100,100,25
"61","BIC.best",5,5.91300000000047,5,0,1000,0.6,"V5IU2ou",100,100,25
"62","pamk.best",5,3.46800000000076,5,0,1000,0.6,"V5IU2ou",100,100,25
"63","calinski.best",5,2.60900000000402,5,0,1000,0.6,"V5IU2ou",100,100,25
"64","apclus.best",5,2.63799999999901,5,0,1000,0.6,"V5IU2ou",100,100,25
"65","BIC_kluster_mean",5,24.7442800000007,5,0,1000,0.6,"V5IU2ou",100,100,25
"66","cal_kluster_mean",5,87.0310799999998,5,0,1000,0.6,"V5IU2ou",100,100,25
"67","pam_kluster_mean",2,5.23287999999942,5,-3,1000,0.6,"V5IU2ou",100,100,25
"68","ap_kluster_mean",5,2.0688400000002,5,0,1000,0.6,"V5IU2ou",100,100,25
"69","BIC_kluster_frq",5,24.7442800000007,5,0,1000,0.6,"V5IU2ou",100,100,25
"70","cal_kluster_frq",5,87.0310799999998,5,0,1000,0.6,"V5IU2ou",100,100,25
"71","pam_kluster_frq",1,5.23287999999942,5,-4,1000,0.6,"V5IU2ou",100,100,25
"72","ap_kluster_frq",5,2.0688400000002,5,0,1000,0.6,"V5IU2ou",100,100,25
"73","BIC.best",5,2.69399999999587,5,0,1000,0.7,"ia4cIv8",100,100,25
"74","pamk.best",5,3.46700000000419,5,0,1000,0.7,"ia4cIv8",100,100,25
"75","calinski.best",5,2.44200000000274,5,0,1000,0.7,"ia4cIv8",100,100,25
"76","apclus.best",5,2.82400000000052,5,0,1000,0.7,"ia4cIv8",100,100,25
"77","BIC_kluster_mean",5,20.3965199999997,5,0,1000,0.7,"ia4cIv8",100,100,25
"78","cal_kluster_mean",7,85.7754800000001,5,2,1000,0.7,"ia4cIv8",100,100,25
"79","pam_kluster_mean",2,5.23135999999999,5,-3,1000,0.7,"ia4cIv8",100,100,25
"80","ap_kluster_mean",5,2.14136000000057,5,0,1000,0.7,"ia4cIv8",100,100,25
"81","BIC_kluster_frq",5,20.3965199999997,5,0,1000,0.7,"ia4cIv8",100,100,25
"82","cal_kluster_frq",5,85.7754800000001,5,0,1000,0.7,"ia4cIv8",100,100,25
"83","pam_kluster_frq",1,5.23135999999999,5,-4,1000,0.7,"ia4cIv8",100,100,25
"84","ap_kluster_frq",5,2.14136000000057,5,0,1000,0.7,"ia4cIv8",100,100,25
